# XRR profile for DPMS monolayer at 91 Å². Qz in Å⁻1, R adimensional. λ=1.5405 Å, αc=0.15 deg. From 10.1021/acs.langmuir.9b01450
0.02044171918861143, 0.009075831008972456
0.023228128412919963, 0.004835508763144593
0.023236755066865192, 0.00257720982125644
0.024632547675203023, 0.001557542642188224
0.02602834028354087, 0.0009413044534542307
0.027424132891878686, 0.000568879496517626
0.028817337504032967, 0.00041523903034241394
0.031602884062946965, 0.000235604283372681
0.037166213192224254, 0.0001336338148217029
0.03995003442034921, 0.00008599235827668325
0.04550991288804844, 0.00006273501448519173
0.04829373411617342, 0.00004036951163372301
0.0510749673481148, 0.000031375070308568236
0.05802373710099569, 0.00002288542259788338
0.06358706623027298, 0.000012980520904725525
0.0691460820325777, 0.000010084897857427043
0.07887435968661087, 0.000006483886801573569
0.08304707219991751, 0.0000041716033024299644
0.09138214524179646, 0.000003674422026931688
0.10249845151561683, 0.000002515395509286577
0.11083697521907386, 0.0000017225639567647648
0.11917291092634737, 0.0000014247286225712155
0.12612081801383374, 0.0000011067145450713624
0.13723798695304856, 7.114159918161488e-7
0.14974318451205054, 4.869282304713558e-7
0.16085949078587092, 3.333359846243054e-7
0.1733655510102674, 2.1423690750777997e-7
0.18586902323848042, 1.66300709055051e-7
0.19698705484308981, 1.0038131181822984e-7
0.2094913897366973, 7.316837963947316e-8
0.22060683334512304, 5.3342077063182216e-8
0.23311203090412508, 3.65099512701909e-8
0.24423006250873447, 2.203789041998733e-8
0.25673698539852546, 1.3300037659607386e-8
0.26785415433774035, 8.549503144183948e-9
0.28036539055450405, 3.7668430856321056e-9
0.29287921476745127, 1.3741257028792775e-9
0.30399293304508807, 1.1361388942079135e-9
0.3151126899804865, 6.046885068508666e-10
0.36372388496184427, 6.010003220920634e-10
0.3789896117833192, 1.4476014199315113e-9
0.3956597578670771, 1.1231068264606505e-9
0.41093842466946967, 1.0525840073237626e-9
0.42759994409928237, 1.5322203663743163e-9
0.4428924135479875, 5.246734591143263e-10
0.45815814036946223, 1.263756468166958e-9
0.47482914911861474, 9.206747197052055e-10
0.4901138545787691, 5.554401129649437e-10
0.5067857259933161, 3.7997132888233637e-10
