#Temp 45

#Sam PSM Beam n D2Opct 100
#Q(Angstrom |F| sigmaF
#Sam PSM Beam x D2Opct 0
#Q(Angstrom |F| sigmaF
0.508	3.4963	0.03
0.509	3.4966	0.03
0.51	3.6212	0.03
0.511	3.52	0.03
0.512	3.3953	0.03
0.513	3.3299	0.03
0.514	3.3596	0.03
0.515	3.3869	0.03
0.516	3.219	0.03
0.517	3.138	0.03
0.518	3.036	0.03
0.519	3.0846	0.03
0.52	3.0545	0.03
0.521	3.1577	0.03
0.522	3.1561	0.03
0.523	3.1195	0.03
0.524	3.1149	0.03
0.525	3.0997	0.03
0.526	2.8478	0.03
0.527	2.5747	0.03
0.528	2.6008	0.03
0.529	2.6198	0.03
0.53	2.6557	0.03
0.531	2.6547	0.03
0.532	2.6507	0.03
0.533	2.5113	0.03
0.534	2.3917	0.03
0.535	2.611	0.03
0.536	2.3774	0.03
0.537	2.349	0.03
0.538	2.2393	0.03
0.539	2.2566	0.03
0.54	2.2928	0.03
0.541	2.2733	0.03
0.542	2.1365	0.03
0.543	1.7948	0.03
0.544	1.7563	0.03
0.545	1.8214	0.03
0.546	1.9277	0.03
0.547	1.9099	0.03
0.548	1.8428	0.03
0.549	1.8945	0.03
0.55	1.7065	0.03
0.551	1.9221	0.03
0.552	1.8603	0.03
0.553	1.6368	0.03
0.554	1.6162	0.03
0.555	1.3204	0.03
0.556	1.2186	0.03
0.557	1.3015	0.03
0.558	1.581	0.03
0.559	1.0667	0.03
0.56	0.8969	0.03
0.561	0.597796	0.03
0.562	0.993901	0.03
0.563	0.482504	0.03
0.564	0.711597	0.03
0.565	0.958301	0.03
0.566	1.0403	0.03
0.567	1.1526	0.03
0.568	0.8345	0.03
0.569	-0.508104	0.03
0.57	0.658498	0.03
0.571	0.270998	0.03
0.572	0.997402	0.03
0.573	1.1184	0.03
0.574	0.6968	0.03
0.575	1.2707	0.03
0.576	1.3496	0.03
0.577	-0.59	0.03
0.578	-0.870597	0.03
0.579	-1.3009	0.03
0.58	-1.0787	0.03
0.581	-1.2231	0.03
0.582	-0.9205	0.03
0.583	-0.962502	0.03
0.584	-1.1491	0.03
0.585	-1.0043	0.03
0.586	-1.5527	0.03
0.587	-1.3906	0.03
0.588	-1.2442	0.03
0.589	-1.0464	0.03
0.59	0.281603	0.03
0.591	0.660999	0.03
0.592	-0.478999	0.03
0.593	-0.805003	0.03
0.594	-0.664101	0.03
0.595	0.916199	0.03
0.596	0.894701	0.03
0.597	-0.697503	0.03
0.598	-0.9882	0.03
0.599	-1.1162	0.03
0.6	-0.607503	0.3
0.601	0.3705	0.3
0.602	-0.821803	0.3
0.603	-0.692098	0.3
0.604	-1.0532	0.3
0.605	-0.966701	0.3
0.606	-0.62	0.3
0.607	-1.1206	0.3
0.608	-0.272195	0.3
0.609	-0.8995	0.3
0.61	-1.3623	0.3
0.611	-0.7956	0.3
0.612	-0.245906	0.3
0.613	-0.264102	0.3
0.614	0.388703	0.3
0.615	0.863499	0.3
0.616	-0.858103	0.3
0.617	-0.9089	0.3
0.618	-0.857298	0.3
0.619	-1.1224	0.3
0.62	-1.0593	0.3
0.621	-0.588999	0.3
0.622	-0.866302	0.3
0.623	0.443802	0.3
0.624	-0.554698	0.3
0.625	-1.1989	0.3
0.626	-0.508901	0.3
0.627	-0.277092	0.3
0.628	0.660303	0.3
0.629	1.194	0.3
0.63	1.3121	0.3
0.631	0.824603	0.3
0.632	-0.314897	0.3
0.633	0.740101	0.3
0.634	1.0297	0.3
0.635	1.5449	0.3
0.636	1.6126	0.3
0.637	1.1067	0.3
0.638	0.428404	0.3
0.639	0.878903	0.3
0.64	1.3311	0.3
0.641	1.2413	0.3
0.642	0.990798	0.3
0.643	-0.997702	0.3
0.644	-1.3994	0.3
0.645	-0.454302	0.3
0.646	0.622198	0.3
0.647	0.8969	0.3
0.648	0.820999	0.3
0.649	-0.390999	0.3
0.65	-0.380197	0.3
0.651	-0.703498	0.3
0.652	-0.164499	0.3
0.653	-0.683001	0.3
0.654	0.642199	0.3
0.655	0.880699	0.3
0.656	0.682298	0.3
0.657	-0.378299	0.3
0.658	1.0221	0.3
0.659	-0.4155	0.3
0.66	-0.793801	0.3
0.661	-0.886002	0.3
0.662	-1.3723	0.3
0.663	-1.2686	0.3
0.664	-1.3206	0.3
0.665	0.830199	0.3
0.666	-0.659303	0.3
0.667	1.2695	0.3
0.668	0.763001	0.3
0.669	-0.383106	0.3
0.67	0.307099	0.3
0.671	0.308998	0.3
0.672	-0.851499	0.3
0.673	-0.410695	0.3
0.674	1.1816	0.3
0.675	1.3115	0.3
0.676	0.952701	0.3
0.677	0.5345	0.3
0.678	0.268403	0.3
0.679	0.706803	0.3
0.68	1.0827	0.3
0.681	1.3961	0.3
0.682	-0.837902	0.3
0.683	-0.514995	0.3
0.684	-1.0219	0.3
0.685	-0.8749	0.3
0.686	-0.638498	0.3
0.687	-1.1137	0.3
0.688	-0.825603	0.3
0.689	-1.3757	0.3
0.69	-1.1955	0.3
0.691	-1.1519	0.3
0.692	-0.7494	0.3
0.693	0.168196	0.3
0.694	-0.737597	0.3
0.695	-0.587401	0.3
0.696	-0.502902	0.3
0.697	-0.416605	0.3
0.698	0.715598	0.3
0.699	0.724403	0.3
0.7	1.5036	0.3
0.701	1.3327	0.3
0.702	0.6545	0.3
0.703	-0.487596	0.3
0.704	1.2594	0.3
0.705	0.596104	0.3
0.706	1.0972	0.3
0.707	1.2494	0.3
0.708	0.8118	0.3
0.709	0.681696	0.3
0.71	0.8469	0.3
0.711	0.263704	0.3
0.712	0.6499	0.3
0.713	-1.2128	0.3
0.714	-0.760197	0.3
0.715	-0.923298	0.3
0.716	-1.1078	0.3
0.717	-1.103	0.3
0.718	-1.3619	0.3
0.719	-0.8455	0.3
0.72	-0.0946044	0.3
0.721	0.734901	0.3
0.722	1.3829	0.3
0.723	-1.1381	0.3
0.724	-0.633703	0.3
0.725	0.739703	0.3
0.726	-0.9687	0.3
0.727	-1.1949	0.3
0.728	0.573202	0.3
0.729	-1.0851	0.3
0.73	-0.174011	0.3
0.731	-0.752801	0.3
0.732	0.635098	0.3
0.733	0.997502	0.3
0.734	1.2561	0.3
0.735	1.0685	0.3
0.736	-0.678904	0.3
0.737	0.398598	0.3
0.738	1.067	0.3
0.739	-0.11371	0.3
0.74	1.0454	0.3
0.741	0.630103	0.3
0.742	1.1552	0.3
0.743	1.1394	0.3
0.744	1.0447	0.3
0.745	0.8945	0.3
0.746	1.1527	0.3
0.747	0.519095	0.3
0.748	-1.4358	0.3
0.749	-0.593001	0.3
0.75	1.8092	0.3
0.751	1.9543	0.3
0.752	1.0939	0.3
0.753	0.277399	0.3
0.754	-1.2474	0.3
0.755	-0.7499	0.3
0.756	-0.218105	0.3
0.757	-1.1735	0.3
0.758	-1.1074	0.3
0.759	-0.4747	0.3
0.76	-1.1898	0.3
0.761	-0.806102	0.3
0.762	-0.630603	0.3
0.763	-1.6038	0.3
0.764	-1.2744	0.3
0.765	-0.620596	0.3
0.766	-0.254106	0.3
0.767	0.481196	0.3
0.768	0.346006	0.3
0.769	-1.0218	0.3
0.77	-1.2039	0.3
0.771	-1.1399	0.3
0.772	-1.0718	0.3
0.773	-0.615703	0.3
0.774	-0.857199	0.3
0.775	0.691397	0.3
0.776	-0.289603	0.3
0.777	-1.4762	0.3
0.778	-1.4176	0.3
0.779	-1.1475	0.3
0.78	-0.801299	0.3
0.781	-0.793202	0.3
0.782	-0.757199	0.3
0.783	-1.3676	0.3
0.784	-1.6682	0.3
0.785	-1.4802	0.3
0.786	0.9498	0.3
0.787	1.5007	0.3
0.788	1.365	0.3
0.789	1.3107	0.3
0.79	0.8008	0.3
0.791	1.6387	0.3
0.792	1.6098	0.3
0.793	1.0058	0.3
0.794	1.2137	0.3
0.795	0.0438178	0.3
0.796	-1.1188	0.3
0.797	1.408	0.3
0.798	1.4131	0.3
0.799	1.7235	0.3
0.8	1.6085	0.3
0.801	1.1158	0.3
0.802	-0.826299	0.3
0.803	0.718902	0.3
0.804	-0.681403	0.3
0.805	-0.888099	0.3
0.806	-1.1825	0.3
0.807	1.1895	0.3
0.808	0.624099	0.3
0.809	-0.763702	0.3
0.81	-0.914801	0.3
0.811	-1.1135	0.3
0.812	-1.868	0.3
0.813	-2.3337	0.3
0.814	-2.5726	0.3
0.815	-2.1161	0.3
0.816	-2.3674	0.3
0.817	-2.929	0.3
0.818	-2.6334	0.3
0.819	-2.7976	0.3
0.82	-3.3426	0.3
