Atom     Average OP     OP stem
M_G1_M M_G1H1_M -0.17918613141336054 0.0024941884828059203
M_G1_M M_G1H2_M -0.01347058814594396 0.003400209641052674
M_G1C3_M M_G1C3H1_M -0.2616734454121826 0.0011092539517624659
M_G1C3_M M_G1C3H2_M -0.24694993964882994 0.0011599994573157203
M_G1C4_M M_G1C4H1_M -0.23038341156028166 0.0009054265334329172
M_G1C4_M M_G1C4H2_M -0.22208994384745862 0.0009199056744916261
M_G1C5_M M_G1C5H1_M -0.26316924703740474 0.0008151819824988252
M_G1C5_M M_G1C5H2_M -0.26050442674443924 0.0008227659764159749
M_G1C6_M M_G1C6H1_M -0.271747229719058 0.0008186969710085216
M_G1C6_M M_G1C6H2_M -0.26947224643335227 0.0008499609766496735
M_G1C7_M M_G1C7H1_M -0.285881531513527 0.000791088183430437
M_G1C7_M M_G1C7H2_M -0.28471933156067314 0.0008142767728508916
M_G1C8_M M_G1C8H1_M -0.2827970336389617 0.0008245759705947629
M_G1C8_M M_G1C8H2_M -0.2821376446307222 0.0008475917214957336
M_G1C9_M M_G1C9H1_M -0.2837746680856828 0.0008248909676375731
M_G1C9_M M_G1C9H2_M -0.28375540539192157 0.0008289430654121877
M_G1C10_M M_G1C10H1_M -0.2718962964799026 0.0008673057395480395
M_G1C10_M M_G1C10H2_M -0.2716701119847307 0.0008694625580670463
M_G1C11_M M_G1C11H1_M -0.2641331753426547 0.0008666212993317437
M_G1C11_M M_G1C11H2_M -0.2641121168065695 0.0008817205600432581
M_G1C12_M M_G1C12H1_M -0.2442566608112709 0.0009105484145050808
M_G1C12_M M_G1C12H2_M -0.24436439458290152 0.0009195365352193336
M_G1C13_M M_G1C13H1_M -0.2286131360935172 0.0009213942571754519
M_G1C13_M M_G1C13H2_M -0.2287851621049838 0.0009045505128970264
M_G1C14_M M_G1C14H1_M -0.2003532066155335 0.000945686078304944
M_G1C14_M M_G1C14H2_M -0.20050289044131694 0.0009183908443301292
M_G1C15_M M_G1C15H1_M -0.17330878524752452 0.0008920010015045043
M_G1C15_M M_G1C15H2_M -0.17313091886414295 0.0008522807506015108
M_G1C16_M M_G1C16H1_M -0.12908612089770416 0.0007459068998375955
M_G1C16_M M_G1C16H2_M -0.12892876178988877 0.0007334630389455426
M_G1C17_M M_G1C17H1_M -0.04131054618412811 0.0003203971173136158
M_G1C17_M M_G1C17H2_M -0.041313510250547233 0.0003169017580220926
M_G1C17_M M_G1C17H3_M -0.0416674085240043 0.00034536536128697965
M_G2_M M_G2H1_M -0.20632669074421148 0.0031077776521835363
M_G2C3_M M_G2C3H1_M -0.11077730905621821 0.002373235546338257
M_G2C3_M M_G2C3H2_M -0.14109547346318776 0.0014736841878817083
M_G2C4_M M_G2C4H1_M -0.24252278808566843 0.0009712243374155522
M_G2C4_M M_G2C4H2_M -0.23532672639828597 0.0009263311030843384
M_G2C5_M M_G2C5H1_M -0.24677019387936078 0.0008069324262118422
M_G2C5_M M_G2C5H2_M -0.24495579682080496 0.0007770428102944173
M_G2C6_M M_G2C6H1_M -0.26469556078067596 0.0008159542088807237
M_G2C6_M M_G2C6H2_M -0.26126226110078804 0.0008061103942679214
M_G2C7_M M_G2C7H1_M -0.24545887899010788 0.0008161158426531494
M_G2C7_M M_G2C7H2_M -0.24344513042073784 0.0008155393034603559
M_G2C8_M M_G2C8H1_M -0.23497456728565994 0.0007775465053090449
M_G2C8_M M_G2C8H2_M -0.23404067009926038 0.0007758041868394843
M_G2C9_M M_G2C9H1_M -0.14365680683734933 0.0009249297905350296
M_G2C9_M M_G2C9H2_M -0.14301518974763952 0.0009268836319220996
M_G2C10_M M_G2C10H1_M -0.08887602347350355 0.0007636241889410465
M_G2C11_M M_G2C11H1_M -0.07702768365038785 0.0008265062297640946
M_G2C12_M M_G2C12H1_M -0.12660339957896177 0.0010431570905438526
M_G2C12_M M_G2C12H2_M -0.1259728668129965 0.0010453663835846777
M_G2C13_M M_G2C13H1_M -0.19027307507179217 0.0009337342891502284
M_G2C13_M M_G2C13H2_M -0.18979738704875285 0.0009627530749767102
M_G2C14_M M_G2C14H1_M -0.1998842320197913 0.0009977884221788126
M_G2C14_M M_G2C14H2_M -0.19951303149724775 0.0009817967839069002
M_G2C15_M M_G2C15H1_M -0.20503981500346646 0.0010217870313241563
M_G2C15_M M_G2C15H2_M -0.20448391018596432 0.0009856480950440724
M_G2C16_M M_G2C16H1_M -0.18493672441144596 0.0009846410012257164
M_G2C16_M M_G2C16H2_M -0.18438390128978108 0.0009625269732790275
M_G2C17_M M_G2C17H1_M -0.16528528143514926 0.0009140330511109384
M_G2C17_M M_G2C17H2_M -0.16546760688941944 0.0009145580487220136
M_G2C18_M M_G2C18H1_M -0.12472890113860079 0.0007676558304091923
M_G2C18_M M_G2C18H2_M -0.1246694858019131 0.0007446862995545497
M_G2C19_M M_G2C19H1_M -0.04278588165476063 0.000369626906234248
M_G2C19_M M_G2C19H2_M -0.042159954993797856 0.00038361402060929157
M_G2C19_M M_G2C19H3_M -0.042591953838153944 0.00040095820233523383
M_G3_M M_G3H1_M -0.17872265082597888 0.003162515069234337
M_G3_M M_G3H2_M -0.1902802123148623 0.003125364349149129
